fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2020-01-03,Neuquén,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2020-01-03,Santa Fe,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Chubut,Mujer,40,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Córdoba,Mujer,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Tucumán,Mujer,55,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,Si,Si,Si,No,Si,No,No,No,No,No,Otro,
2020-01-03,Buenos Aires,Mujer,38,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Jujuy,Mujer,33,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Mujer
2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,18,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,52,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,23,,No,No,Si,No,Si,No,No,No,No,No,No,No,Otro,
2020-01-03,Tucumán,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Santa Fe,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Ciudad Autónoma de Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,San Juan,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,San Luis,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Córdoba,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Mendoza,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Córdoba,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Mendoza,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,San Juan,Mujer,60,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,36,Argentina,Si,No,No,No,Si,Si,Si,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,24,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,57,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,27,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,62,,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-03,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,45,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-03,Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-03,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,39,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,41,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,15,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Padre o tutor,Varon
2020-01-03,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,42,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,43,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,27,,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2020-01-03,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,25,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,31,Venezolana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,19,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,33,,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,49,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,29,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-03,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-03,Buenos Aires,Mujer,42,,No,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,23,,No,No,No,Si,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,34,,Si,Si,Si,Si,Si,Si,Si,No,No,No,No,No,Superior jerarquico,Varon
2020-01-03,Buenos Aires,Mujer,15,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2020-01-03,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2020-01-03,Buenos Aires,Mujer,62,,No,Si,No,Si,Si,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-03,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Mendoza,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,46,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Mendoza,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,50,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,23,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Entre Ríos,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Jujuy,Mujer,21,Argentina,Si,No,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,40,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,27,Colombiana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,34,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Entre Ríos,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Tucumán,Mujer,28,Argentina,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Mendoza,Mujer,50,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Tucumán,Mujer,37,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,
2020-01-04,Chaco,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Santa Fe,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,16,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2020-01-04,Buenos Aires,Mujer,59,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Mendoza,Mujer,44,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Santa Fe,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,
2020-01-04,Córdoba,Mujer,43,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,
2020-01-04,La Pampa,Mujer,25,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2020-01-04,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,38,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Córdoba,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,70,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2020-01-04,Chaco,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Córdoba,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Córdoba,Mujer,50,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2020-01-04,Jujuy,Mujer,21,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2020-01-04,Buenos Aires,Mujer,44,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Córdoba,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Córdoba,Mujer,39,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Superior jerarquico,Varon
2020-01-04,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,30,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,28,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,39,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Santa Fe,Mujer,13,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2020-01-04,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-04,Buenos Aires,Mujer,34,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Mendoza,Mujer,40,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Santa Fe,Mujer,46,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Neuquén,Mujer,20,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,61,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,38,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2020-01-04,Buenos Aires,Mujer,17,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Padre o tutor,Varon
2020-01-04,Buenos Aires,Mujer,40,Argentina,Si,Si,Si,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,19,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,69,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,,Boliviana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,64,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,21,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,36,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,23,,No,No,Si,No,Si,No,No,Si,No,No,No,No,Otro,Varon
2020-01-04,Buenos Aires,Mujer,31,,Si,No,No,No,No,No,Si,No,No,No,No,No,Otro,Otro
2020-01-04,Buenos Aires,Mujer,47,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,18,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,68,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2020-01-04,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,69,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2020-01-04,Buenos Aires,Mujer,59,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro,Otro
2020-01-04,Buenos Aires,Mujer,21,Argentina,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,,,No,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,29,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,63,,No,Si,No,No,Si,No,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,22,,Si,No,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2020-01-04,Buenos Aires,Mujer,32,,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,35,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,39,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,33,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,24,,Si,Si,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
2020-01-04,Buenos Aires,Mujer,,,No,No,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
2020-01-04,Buenos Aires,Mujer,62,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2020-01-05,Buenos Aires,Mujer,31,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Pareja,Varon
2020-01-05,Santa Fe,Mujer,25,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Buenos Aires,Mujer,41,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Tucumán,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Mendoza,Mujer,33,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Jujuy,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Chaco,Mujer,25,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Tucumán,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Buenos Aires,Mujer,28,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Mendoza,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Buenos Aires,Mujer,22,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Tucumán,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Córdoba,Mujer,69,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Córdoba,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Buenos Aires,Mujer,49,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Buenos Aires,Mujer,25,,No,No,Si,No,No,No,No,Si,No,No,No,No,Otro,
2020-01-05,Tucumán,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Tucumán,Mujer,26,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Entre Ríos,Mujer,22,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Tucumán,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Mendoza,Mujer,22,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Santa Fe,Mujer,44,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2020-01-05,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2020-01-05,Buenos Aires,Mujer,65,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Santa Fe,Mujer,66,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2020-01-05,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Misiones,Mujer,29,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Mendoza,Mujer,24,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2020-01-05,Mendoza,Mujer,66,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Santa Fe,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Mendoza,Mujer,31,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Mendoza,Mujer,50,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Santa Fe,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Buenos Aires,Mujer,27,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Santa Fe,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Córdoba,Mujer,27,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2020-01-05,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Río Negro,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2020-01-05,Córdoba,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2020-01-05,Buenos Aires,Mujer,52,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,
2020-01-05,Río Negro,Mujer,26,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
